Time,User,Chat
11:03:35,didtmdcks062,선생님 일본노래는 트위치 정책에 안걸린다네요
11:03:36,lyskiret,드가자
11:03:36,룩빡빡이,팍하
11:03:36,과자_단맛짠맛,ㅋㅋㅋㅋ딱걸렸어
11:03:36,정말다2행이다박종우,ㅋ
11:03:38,yms999,사랑해요
11:03:39,hee95294,자 까보자~
11:03:39,운새미로,드가자~
11:03:39,여심상습절도범엄준식,애타는마음 들을까요 선생님?
11:03:40,맛있는참치,아
11:03:40,inhoj6263,컽
11:03:42,너만보고있어,드가자~
11:03:43,쀽쀽뺙뺙,ㅋㅋㅋ
11:03:44,손인욱너무귀여워요,나만의 작은 재석
11:03:44,NEVE_010n,자 드가자~
11:03:45,리버스,나만의 작은 재석
11:03:45,인레잇렛,진짜 동체시력 지려 ㅋㅋㅋㅋㅋㅋ
11:03:45,레이메이,ㅋㅋㅋㅋㅋㅋ
11:03:46,dlwjdruf12,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:46,쌀민서,ㅋㅋㅋㅋㅋㅋ
11:03:47,너구리개다람쥐오징어새,슥ㅋㅋㅋㅋㅋ
11:03:47,lyskiret,네
11:03:48,호날두와일본여행간김찬호,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:48,학습능력,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:49,괜차나용,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:49,iThatGuy,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:50,soninuki7,씹악질이네
11:03:50,NEVE_010n,ㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:51,우락끼,ㄴㄱ
11:03:51,레이메이,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:52,아무생각없는놈,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:52,hee95294,말투 실환가
11:03:52,Xormralgh,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:52,토고농민,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:52,쀽쀽뺙뺙,컽
11:03:52,닉넴뭘로해야되,ㅋㅋㅋㅋㅋ 이재석
11:03:53,학습능력,ㄴㄱ
11:03:53,누구야누구야,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:53,h1k1m4n,컷
11:03:54,과자_단맛짠맛,ㅋㅋㄱㅋㄱㅋ
11:03:54,토고농민,나가 ㅋㅋ
11:03:54,컷컽캇,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:54,김해바다사나이김찬호,캍
11:03:55,우락끼,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:55,괜차나용,앗
11:03:56,다람튤라1,skrk
11:03:56,슝슝슝123,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:56,westlife3645,에욱
11:03:56,dlwjdruf12,ㅈㄲㅁ...
11:03:56,예하나_,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:57,kjin090399,잠깐만
11:03:57,손인욱너무귀여워요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:57,괜차나용,응애 ㄷㄷ
11:03:58,개준현,나가자~
11:03:58,NEVE_010n,미친련 ㅋㅋㅋㅋ
11:03:58,망고주스맛,ㄹㅋㅋㅋㅋㅋ
11:03:58,tjsgus9787,ㄴㄴㄱ
11:03:58,chobussy,아 ㅋㅋ
11:03:58,장만월이지안신디이지금,나가라
11:03:59,쩝쩝충은사회악,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:03:59,수댕이형,ㅋㅋㅋㅋㅋ
11:04:00,우락끼,이볼왜똥
11:04:01,kdw5882213,악질
11:04:01,너는참달고나,ㅋㅋㅋㅋㅋㅋ
11:04:01,망고주스맛,ㄴㄴㄱ
11:04:01,저는살아있읍니다,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:04:02,꽹꽹과리,XY
11:04:02,너구리개다람쥐오징어새,캬
11:04:03,sky950918,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:04:04,레이메이,이볼왜똥
11:04:05,이러케저러쿵,아 ㅋㅋ
11:04:05,hee95294,5위 ㄷㄷ
11:04:05,ha8362,야브스..
11:04:05,컷컽캇,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:04:06,저는살아있읍니다,포브스선정 ㅋㅋ
11:04:06,누군가조종하는벌목기,이왜똥
11:04:06,dlwjdruf12,아ㅋㅋ 야브스ㅋㅋ
11:04:06,고추바사삭맛있어,그래도 채팅 이쁘게치내요
11:04:07,lol_fan,베스트5
11:04:07,susung3318,1위는 뭔가요
11:04:07,노영진최현진김찬호박종우,zz
11:04:07,데이터쪼가리,볼때마다 회색화면
11:04:08,노영진최현진김찬호박종우,ㅋㅋ
11:04:09,yms999,사랑해요
11:04:09,망고주스맛,너나가
11:04:09,호날두와일본여행간김찬호,파카방에서 강퇴당하기 가장 쉬운 채팅 5위 ㅋㅋ
11:04:09,soninuki7,이분 왜 볼때마다~~~
11:04:09,한땡,닉부터 불순하내ㅔ ㅋㅋ
11:04:09,과자_단맛짠맛,이볼왜똥
11:04:09,iThatGuy,이왜똥
11:04:10,fatato100,이볼똥 ㅋㅋ
11:04:10,qwzxt15,팤브스
11:04:10,lyskiret,악질이네요
11:04:10,정인협,이왜똥
11:04:10,김해바다사나이김찬호,5위?
11:04:11,쀽쀽뺙뺙,이왜볼똥
11:04:11,우리만남은빙글빙글돌고,가보자 가보자~
11:04:11,욕할줄모름,포브스에서 할짓없어서 그런걸하나요?
11:04:11,손인욱너무귀여워요,가나요?
11:04:11,토고농민,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:04:12,나작석,ㅠㅠ왜 그러세요
11:04:12,나으루우,한번만 봐주죠
11:04:12,팟수트수씹수백수,넌 안되겠다
11:04:12,hee95294,아 ㅋㅋ 그럼 나가자
11:04:12,쭈녁이,ㅋㅋㅋㅋㅋㅋㅋ
11:04:12,손인욱이보고싶어울었어,1위는 뭔가여?
11:04:12,fatato100,이볼똥 개웃기네 ㅋㅋ
11:04:13,맛케,포브스는 어떤곳일까..
11:04:13,봄가을겨울,ㅋㅋㅋㅋㅋㅋ
11:04:14,불건전한소환사7,안녕하세요
11:04:16,se0kh0,밴을 해야 할지도?
11:04:16,걱정마세요88,포브스면 인전해야지
11:04:17,곱슬맨,방금 오빠라고 하신거 조금 귀여웠어요
11:04:17,미어껄룩,마지막 비기네요
11:04:18,정인협,달게 받아라
11:04:19,호날두와일본여행간김찬호,죽어있나요
11:04:20,hanamother,잘가라 전우야!!
11:04:20,파카추,죽어있나요 ㅋㅋ
11:04:21,lol_fan,죽어있나요
11:04:22,fatato100,이볼똥 이볼회
11:04:22,qwzxt15,나만의작은이재석 컽
11:04:23,threekeatons,봐주지마!
11:04:24,hyunseo0401,이왜볼똥
11:04:24,insengmangham,볼때마다 회색화면인가요?
11:04:25,fatato100,이볼회
11:04:25,길가에떨어진휴지조각,캇
11:04:25,욕할줄모름,이분은 볼때마다 왜 남탓만하나요
11:04:26,iThatGuy,회색화면인가요?
11:04:26,손인욱너무귀여워요,회색화면인각요
11:04:27,Xormralgh,버스타나요 ㅋㅋ
11:04:27,리니사,회색인강ㅅ
11:04:28,chobussy,이분은 왜 볼때마다 ~
11:04:29,걱정마세요88,제 1위는 무엇인가요~?
11:04:29,insengmangham,이분 오늘도 싸고 계신가요?
11:04:29,컷컽캇,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:04:30,hee95294,ㅋㅋㅋㅋㅋㅋㅋ
11:04:30,yms999,사랑해
11:04:31,지밀,회색화면
11:04:31,재규어는빠르다,볼때마다 왜 회색화면인가요
11:04:31,훠훠,들어오자마자 누구 또 죽이고있네
11:04:32,너구리개다람쥐오징어새,2minutes ..
11:04:32,neilarm213,회색화며
11:04:32,안녕하심123,파카 성대모사 해드릴까요 ?
11:04:33,hee95294,그시리즈
11:04:33,kp2902,사랑해
11:04:33,se0kh0,봐주면 민심 떡상할지도?
11:04:33,개준현,이분은 왜 볼때마다 정글탓만 하시나요?
11:04:34,파카1111,클립따서 오빠라고 말하는거 들을래요
11:04:34,리버스,유튜브 유입입니다 방송 재미있게 보고있습니다
11:04:35,piigy1215,이분은 왜 볼때마다 메모장 키고 있나요
11:04:35,yms999,완전 사랑해요
11:04:35,욕할줄모름,이분은 왜 볼때마다 시청자랑 싸우나요
11:04:35,나으루우,초범이니 봐주죠
11:04:35,NEVE_010n,왜 오늘도~
11:04:36,후웽,이분은 왜 볼때마다 부검하시나요
11:04:36,nonononomama,오빠
11:04:37,RajuRastogi,이분은 왜 볼때마다 지고있나요
11:04:37,정인협,이왜볼 시리즈 ㅋㅋ
11:04:38,장만월이지안신디이지금,지도?
11:04:38,온가족이함께보는손인욱,휘바휘바
11:04:39,wns80520,볼때마다 죽어있나요
11:04:40,idjsjd,캐리중인가요?
11:04:40,김치전굽는사람,이분은 왜 볼때마다 케리하나요
11:04:40,팟수트수씹수백수,"1,2,3,4,5위 다 알려주죠 그래야 담부턴 경각심 가질듯 ㅇㅇ;"
11:04:41,lol_fan,이분은 왜 볼때마다 재밌나요?
11:04:41,cskang3299,이왜분
11:04:42,susung3318,이분은 왜 볼때마다 달콤하신가요
11:04:44,팤아가는지켜줘야해,이왜분
11:04:45,akrnl131,이분 왜 볼떄마다 메모장 키고계시나요?
11:04:45,sky950918,무슨 안 좋은일 있나요
11:04:45,yms999,사랑해요 정말로
11:04:46,이텐드,이 분은 왜 볼따마다 귀엽나요 ㅎ
11:04:46,오렘,들어오자마자~ 시리즈도 있음
11:04:46,정인협,회색화면인가요
11:04:47,파카방송자주켜주라,트위치 채팅이 다 예상이 가긴함 ㅇㅇ;
11:04:48,긴밤충,이분은 왜 시리즈 탐구하시나요?
11:04:49,달총,이왜볼
11:04:49,파카추,별다줄
11:04:49,기방2,ㄵ
11:04:50,팤아가는지켜줘야해,이왜볼죽?
11:04:50,soninuki7,이왜볼~
11:04:50,과자_단맛짠맛,궁금할 지도?
11:04:51,아캅스9999,최불암시리즈 ㅋㅋ
11:04:51,최강무적어썸동현,유행어인가요?
11:04:51,장만월이지안신디이지금,이왜분시리즈ㅋㅋㅋ
11:04:52,didtmdcks062,'포브스 선정 가장 밴하고 싶은 시청자 TOP5'
11:04:52,연지히메,<3 <3 <3 <3
11:04:52,나으루우,이왜볼
11:04:53,호날두와일본여행간김찬호,이왜볼?
11:04:53,다은공주,꿀잼
11:04:53,7ㅇ7,ㅋㅋㅋㅋㅋ
11:04:53,자이라이언,이왜볼
11:04:54,응에세력,ㅋㅋㅋㅋㅋㅋㅋㅋ
11:04:54,욕할줄모름,이분은 왜 볼때마다 회색화면인가요
11:04:54,누구야누구야,이왜볼 ㅋㅋㅋ
11:04:54,hj930110,유행어노리시나요 선생님
11:04:55,봄가을겨울,별다줄
11:04:55,한땡,이분은 왜 볼때마다 귀엽죠 ㅎㅎ
11:04:55,금발양아치,이왜볼시리즈!
11:04:55,hee95294,이왜볼은 못참지 ㅇㅇ
11:04:55,Xormralgh,이왜볼지더?
11:04:56,dasomban605,버모사
11:04:57,qwzxt15,이왜볼 나가
11:04:57,yhj010811,신조어?
11:04:57,나는오이가싫어요,저 사람 밴 당할지도 ~
11:04:57,코가빠진코끼리,이분 볼때마다 귀엽네요
11:04:59,자다가봉상뚜드리는소리,이분은 왜 볼때마다 죄없는 시청자 잡고있나요?
11:04:59,hyoiny,파카조아 <3 <3 <3 <3
11:05:01,우리만남은빙글빙글돌고,이왜볼 시리즈... 유행할지도...?
11:05:01,까까먹은과자,왜이분은볼때마다 더보고싶은가요?
11:05:02,요쉭히,이왜볼친구들 엄청늘었떤데
11:05:02,idjsjd,이왜볼캐?
11:05:02,akrnl131,착하네
11:05:02,리버스,박는솜씨일품?
11:05:03,인생이사라진사람,다같은 백수들인데 봐주죠(방장제외)
11:05:04,괜차나용,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:04,너구리개다람쥐오징어새,?
11:05:04,Hikipain,ㅋㅋㅋㅋㅋㅋㅋ
11:05:05,susung3318,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:05,재규어는빠르다,ㅋㅋ
11:05:05,욕할줄모름,3위
11:05:05,iThatGuy,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:05,정인협,님겜싫?
11:05:05,yms999,사랑할지도 ?
11:05:05,우락끼,님게싫?
11:05:06,괜차나용,지능형 악질
11:05:06,piigy1215,님게싫
11:05:06,불건전한소환사7,이분은 왜 볼때마다 잘하죠?
11:05:06,soninuki7,어허...
11:05:06,레이메이,ㅋㅋㅋㅋㅋㅋ
11:05:06,과자_단맛짠맛,넷카마 컽
11:05:06,팤아가는지켜줘야해,맞긴해 ㅋㅋ
11:05:07,티모볶음,크흠
11:05:07,욕할줄모름,3위 ㅋㅋㅋ
11:05:07,맨소래담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:07,응에세력,ㅋㅋ
11:05:08,갓청자,악질 컽
11:05:08,토고농민,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:08,Dopa_pikra_ralo_paka,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:09,westlife3645,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:09,나는오이가싫어요,게임하기 싫을지도 ?
11:05:09,NEVE_010n,ㅋㅋㅋㅋㅋㅋ
11:05:09,훠훠,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:09,우리만남은빙글빙글돌고,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:09,오렘,?
11:05:09,sksmstjdqls5597,악질이네 저거
11:05:10,나으루우,님겜싫은 심했네요..
11:05:10,미로ㅋ,와
11:05:10,온가족이함께보는손인욱,컽
11:05:10,과자_단맛짠맛,3위
11:05:10,hee95294,약간 공격적이네
11:05:10,우락끼,나가
11:05:10,fatato100,ㅋㅋㅋㅋㅋ
11:05:10,레이메이,님겜싫?
11:05:10,클린유저_,zzzz
11:05:11,금발양아치,님게싫
11:05:11,빈터_,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:11,스코쳐,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:11,정인협,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:11,손인욱이보고싶어울었어,나가
11:05:11,lol_fan,님 방송보기 싫으세요?
11:05:11,오렘,어허?
11:05:11,kjin090399,어허
11:05:12,호날두와일본여행간김찬호,시리즈네 ㅋㅋ
11:05:12,akrnl131,그저 맞는말만
11:05:13,dudwp1552,방송 보기 싫으세요?
11:05:13,따라,하루이틀이냐고
11:05:13,최강무적어썸동현,크흠
11:05:13,jihyo1593,이분 왜 볼때마다 칼춤임?
11:05:14,금발양아치,탭정사
11:05:14,hanamother,어어?
11:05:14,hee95294,이건 나가야지 ㅋㅋㅋㅋ
11:05:14,우리만남은빙글빙글돌고,ㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:15,학습능력,죽었네 죽었어 ㅋㅋ
11:05:15,파카1111,이분은 왜 볼때마다 귀..엽나요..? ㅎ
11:05:15,봄가을겨울,ㅋㅋㅋ
11:05:15,7ㅇ7,흠....
11:05:15,노5루,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:15,fatato100,깨끗하네
11:05:15,공대가자,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:15,iThatGuy,ㅋㅋㅋㅋㅋㅋㅋ
11:05:15,susung3318,죽여라
11:05:15,너구리개다람쥐오징어새,아잇 이걸
11:05:15,나는오이가싫어요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:15,다은공주,호감작ㅋㅋㅋ
11:05:16,soninuki7,아...
11:05:16,재규어는빠르다,너구리? 칭찬인가?
11:05:16,akrnl131,매니저할래?
11:05:16,정인협,크흠
11:05:16,팤아가는지켜줘야해,ㅋㅋㅋ 보험
11:05:16,didtmdcks062,3스택
11:05:16,신명월,맞말이네
11:05:16,kdw5882213,ㅋㅋㅋㅋ
11:05:16,Xormralgh,당근 잘 던지네
11:05:16,인레잇렛,스읍..ㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:16,리버스,호감도 +1
11:05:16,한땡,정상!
11:05:16,빈터_,어...
11:05:17,징쥥,충신이네
11:05:17,기방2,채찍과 당근이 확실하네
11:05:17,라면에마늘쫑쫑,게임하기 싫을지도?
11:05:17,piigy1215,밀당 잘하노~
11:05:17,망고주스맛,아주 다 들어있네요
11:05:17,꽹꽹과리,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:18,susung3318,죽여!
11:05:18,누군가조종하는벌목기,악질 종합세트
11:05:18,괜차나용,지능형 악질이네
11:05:18,장만월이지안신디이지금,어
11:05:18,쌀민서,고민되네
11:05:18,wony406,이걸 사네
11:05:19,쎅써,",,"
11:05:19,ilgoo94,애매하네
11:05:19,레이메이,굄우지 ㅋㅋ
11:05:19,scorpion7715,흠
11:05:19,욕할줄모름,너구리야?
11:05:20,기방2,채찍과 당근 ㅋㅋㅋㅋ
11:05:20,qwzxt15,이걸사네 ㅋㅋ
11:05:20,흐긋,ㅋㅋ루삥뽕
11:05:20,훠훠,너구리로 피흡하네 ㅋㅋ
11:05:21,hanamother,잘가라 전우야!
11:05:21,컷컽캇,ㅋㅋㅋㅋㅋ
11:05:21,NEVE_010n,지능형이네
11:05:21,암컷타락수치조교,따고잃고 반복하네
11:05:21,우리만남은빙글빙글돌고,당근과 채찍
11:05:22,호날두와일본여행간김찬호,너구리야?!?!?
11:05:22,beeswalker,허허
11:05:22,cokebike,띠껍네
11:05:22,hee95294,당근과 채찍 ㅋㅋㅋㅋ
11:05:23,팤아가는지켜줘야해,이걸사네 ㅋㅋ
11:05:24,장만월이지안신디이지금,지능형이네
11:05:24,scorpion7715,ㅋㅋ
11:05:24,갈치갈치,ㅋㅋㅋㅋㅋㅋ
11:05:24,김포트,지능형이네
11:05:25,우락끼,코구리야?
11:05:26,susung3318,주기시오!
11:05:26,neilarm213,합격
11:05:26,오이싫어,나도 미리 쳐놔야하나
11:05:26,redeemer_vrlt,高....
11:05:26,fatato100,이정도면 클린이지 ㅋㅋ
11:05:27,정인협,당근이 좀 있긴하네요
11:05:27,threekeatons,할말은 한다
11:05:27,김해바다사나이김찬호,클린? 하네요
11:05:28,욕할줄모름,기인이야?
11:05:28,didtmdcks062,다시 2스택
11:05:28,미어껄룩,가면을 변검마냥 바꿔쓰네요
11:05:28,망고주스맛,이게 선타기인가요?
11:05:29,불건전한소환사7,조련하네 ㅋㅋ
11:05:29,파카가돈절래를그린데이,마음이 녹아버렸다ㅋㅋ
11:05:29,너구리개다람쥐오징어새,능지형 백수네
11:05:30,kizu2834,응에
11:05:30,인욱찬호사랑개,쥬기시오
11:05:30,scorpion7715,아니 이걸 봐줘?
11:05:30,욕할줄모름,더샤이야?
11:05:31,zzanghwj,클린
11:05:31,정액준,지능형 악질
11:05:31,미로ㅋ,악질인데요 ?
11:05:31,파카추,당근 그리고 채찍
11:05:32,susung3318,주기시오
11:05:32,최강무적어썸동현,이정도면 귀여운데요
11:05:33,Sooming_,zz
11:05:34,응엉1,졸업시켜주죠
11:05:34,akrnl131,선 아슬아슬하게 타네
11:05:34,Hikipain,ㅋㅋㅋ가 반이네
11:05:34,장만월이지안신디이지금,지능형일지도?
11:05:36,과자_단맛짠맛,도네쏴라
11:05:36,Lennon7legend,담궈버리죠 그냥
11:05:36,피쓰아웃,ㅇ
11:05:36,neilarm213,합격!
11:05:36,soninuki7,선에 걸쳤네 이정도면
11:05:37,괜차나용,어뷰 ㅋㅋ
11:05:37,jic1220,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:37,학습능력,악질인데
11:05:37,않이이개외않됨,ㅇ착한디?
11:05:37,클린유저_,더샤이야?
11:05:37,정인협,님혹 어
11:05:37,기방2,할말은 하네
11:05:37,나는오이가싫어요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:37,0112hong,당근과채찍ㅋㅋ
11:05:37,한땡,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:38,너구리개다람쥐오징어새,아닛 ㅋㅋㅋㅋㅋㅋㅋ
11:05:38,iThatGuy,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:38,zzanghwj,어허
11:05:39,우락끼,님혹어ㅋㅋㅋㅋㅋ
11:05:39,땜장이를못써본김정수,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:39,7ㅇ7,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:39,soninuki7,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:39,akrnl131,17데스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:39,NEVE_010n,ㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:39,fatato100,17데스..
11:05:40,미로ㅋ,ㅋㅋㅋㅋㅋㅋㅋ
11:05:40,훠훠,17데스는 좀아니긴하지 ㅋㅋ
11:05:40,족제비의일상,17데스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:40,인레잇렛,순하구만뭐
11:05:40,윈터썬,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:40,kdw5882213,ㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:40,우락끼,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:40,봄가을겨울,ㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:40,다은공주,17데스는아니긴해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:40,길가에떨어진휴지조각,이정도면 살리죠
11:05:40,손인욱이보고싶어울었어,ㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:40,따라,17뎃은 좀 아니긴해 ㅋㅋㅋㅋㅋ
11:05:41,오렘,17데스는 ㅇㅈ이지
11:05:41,alstjrdl97,맞는말 ㅋㅋ
11:05:41,jiwon1101,17데스는 ㅇㅈ인데;
11:05:41,bquiet0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:41,neilarm213,ㅋㅋㅋㅋㅋ
11:05:41,김포트,저건 ㅇㅈ이지
11:05:41,iThatGuy,17데스는 아니긴하지 ㅋㅋㅋ
11:05:42,손인욱너무귀여워요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:42,2698kdh,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:42,팤아가는지켜줘야해,좀 아니긴하지 ㅋㅋ
11:05:42,장만월이지안신디이지금,ㅋㅋㅋㄱㄱㄱㅋ
11:05:42,암컷타락수치조교,좀아니긴해 ㅋㅋ
11:05:43,기방2,할말은 올곧게 하네 ㅋㅋㅋ
11:05:43,hj930110,17데스는 인정이지
11:05:43,정인협,17데스는 선넘긴했네
11:05:43,김해바다사나이김찬호,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11:05:43,리어카할머니부수는엄준식,ㅋㅋㅋㅋㅋ
11:05:43,망고주스맛,ㅋㅋㅋㄱ
